	XM_001662595.2	XM_001657462.3	XM_021847043.1	XM_001664194.2	XM_021851049.1	XM_001649790.2	XM_021850261.1	XM_001652683.2	XM_021841341.1	XM_001648700.2	XM_021857384.1	XM_021852340.1	XM_001649087.2	XM_021853012.1	XM_021851750.1	XM_021840622.1	XM_001657120.2	XM_021851332.1	XM_021846286.1
SRR11006586	1.125	1.0	1.0	1.0	0.9375	0.875	0.9375	0.8125	1.125	0.9375	1.0625	1.1875	1.125	1.125	1.125	1.0625	1.0625	1.0	0.75
SRR11196616	1.12	0.92	1.16	1.08	0.88	0.92	1.12	0.88	1.08	0.92	0.96	1.04	0.96	1.0	1.16	1.0	1.24	1.24	0.88
SRR11006750	1.0476190476190477	0.9047619047619048	0.9523809523809523	1.0476190476190477	0.9523809523809523	1.0476190476190477	0.9523809523809523	1.0	1.0	0.9523809523809523	0.9523809523809523	1.0476190476190477	1.0476190476190477	0.8571428571428571	1.0	1.0	0.9047619047619048	0.9523809523809523	0.9523809523809523
SRR11006563	0.8888888888888888	1.0	1.0555555555555556	0.9444444444444444	1.1111111111111112	0.8888888888888888	1.0555555555555556	0.9444444444444444	1.0	1.1111111111111112	0.8888888888888888	1.1666666666666667	1.0	1.1666666666666667	1.1111111111111112	1.1666666666666667	1.0555555555555556	1.0	1.3888888888888888
SRR11006533	1.1111111111111112	1.0	1.2222222222222223	0.8888888888888888	0.8888888888888888	1.1111111111111112	1.0	0.7777777777777778	1.0555555555555556	1.1111111111111112	1.1111111111111112	1.3333333333333333	0.7777777777777778	0.8888888888888888	0.8888888888888888	1.1111111111111112	1.1111111111111112	1.4444444444444444	0.7777777777777778
SRR11006751	1.0526315789473684	0.8947368421052632	1.0	1.1578947368421053	1.0	1.0	0.9473684210526315	0.9473684210526315	0.7894736842105263	0.8421052631578947	1.0	1.4736842105263157	0.9473684210526315	1.3157894736842106	1.0	0.8947368421052632	1.0526315789473684	1.0526315789473684	0.7894736842105263
SRR11006798	0.95	0.85	1.15	1.15	0.95	1.0	1.15	0.85	0.95	0.9	1.1	1.15	1.25	1.1	1.15	0.95	1.2	1.05	0.65
SRR11006523	1.0909090909090908	0.9090909090909091	1.1818181818181819	1.0	1.0909090909090908	1.0	1.0909090909090908	0.8181818181818182	1.0	1.0909090909090908	1.0	1.0909090909090908	0.7272727272727273	1.1818181818181819	1.0909090909090908	1.1818181818181819	0.9090909090909091	1.0909090909090908	0.9090909090909091
SRR11006481	1.35	1.0	1.15	1.0	1.0	1.0	1.0	1.0	0.9	0.95	1.05	1.15	1.15	1.2	1.0750000000000002	0.9	1.1749999999999998	1.05	0.85
SRR11006675	1.0	0.8571428571428571	1.0714285714285714	1.0	0.9285714285714286	1.0	1.1428571428571428	0.9285714285714286	1.1428571428571428	1.0	1.1428571428571428	1.2142857142857142	1.0	1.0	1.0714285714285714	0.9285714285714286	0.8571428571428571	1.1428571428571428	0.7142857142857143
SRR11237988	1.6666666666666667	1.0	1.1666666666666667	1.1666666666666667	1.1666666666666667	1.0	1.1666666666666667	1.1666666666666667	1.3333333333333333	1.0	1.0	1.0	1.0	1.1666666666666667	1.4166666666666665	1.1666666666666667	1.5	1.0	5.0
SRR11237965	1.0	0.7777777777777778	1.1111111111111112	1.0	0.7777777777777778	0.8888888888888888	1.1111111111111112	1.0	1.1111111111111112	1.0	0.8888888888888888	1.0	1.3333333333333333	1.0	1.2222222222222223	0.8888888888888888	1.0	0.8888888888888888	5.333333333333333
SRR14333862	0.7857142857142857	1.0	0.9285714285714286	1.0714285714285714	1.0	0.8571428571428571	0.9285714285714286	0.6428571428571429	0.9285714285714286	0.9285714285714286	1.0	1.0	0.7857142857142857	1.1428571428571428	0.9285714285714286	0.8571428571428571	0.8571428571428571	1.0714285714285714	0.5714285714285714
SRR11006906	1.0	0.8333333333333334	1.0555555555555556	1.1111111111111112	0.9444444444444444	1.1666666666666667	1.1111111111111112	0.7222222222222222	1.0555555555555556	0.8888888888888888	1.0	1.0555555555555556	0.8888888888888888	1.1111111111111112	1.0555555555555556	1.1111111111111112	1.0	1.0	1.0
SRR11006665	0.95	0.85	1.05	0.95	1.0	1.0	1.05	0.9	1.1	0.8	0.95	1.0	1.05	1.05	0.9	0.95	1.0	1.15	0.95
SRR11006528	1.0	0.9166666666666666	1.0833333333333333	0.9166666666666666	0.9166666666666666	1.0	1.0833333333333333	0.75	1.0	0.9166666666666666	1.0	1.0833333333333333	0.8333333333333334	1.0833333333333333	1.375	1.0	1.25	1.0	0.8333333333333334
SRR11006759	1.0	0.8235294117647058	1.1176470588235294	1.1176470588235294	1.0	0.9411764705882353	0.9411764705882353	0.9411764705882353	1.1176470588235294	1.0	1.2352941176470589	1.1764705882352942	0.8823529411764706	0.8823529411764706	1.0588235294117647	1.0588235294117647	0.8823529411764706	1.1764705882352942	1.0588235294117647
SRR11006621	0.9230769230769231	0.9230769230769231	1.1538461538461537	1.0	1.0	1.0	1.0769230769230769	0.7692307692307693	1.0	1.0769230769230769	1.0	1.1538461538461537	1.0769230769230769	1.1538461538461537	1.1153846153846154	1.1538461538461537	1.0769230769230769	1.2307692307692308	1.0769230769230769
SRR11006620	0.875	0.8333333333333334	1.0416666666666667	1.0416666666666667	0.875	0.9166666666666666	1.0833333333333333	0.9166666666666666	1.0	1.0416666666666667	1.0416666666666667	2.0416666666666665	1.3541666666666665	0.9166666666666666	0.9583333333333334	1.0833333333333333	1.0	1.0416666666666667	0.6666666666666666
SRR11196650	0.8636363636363636	1.1818181818181819	1.0909090909090908	0.9545454545454546	0.9090909090909091	1.0	1.1818181818181819	0.9090909090909091	1.0454545454545454	1.0454545454545454	0.8181818181818182	1.0909090909090908	0.8636363636363636	0.9545454545454546	1.0	1.0454545454545454	1.1818181818181819	1.0909090909090908	7.318181818181818
SRR11237966	1.25	0.75	1.125	0.875	0.75	1.0	1.0	1.0	1.25	0.875	1.0	1.0	1.5	1.125	1.25	1.0	1.125	1.0	9.375
SRR11006646	0.9444444444444444	1.1111111111111112	1.0555555555555556	1.0555555555555556	0.8333333333333334	0.9444444444444444	1.0	0.9444444444444444	1.0555555555555556	1.0	1.0	1.0	1.1111111111111112	1.0	1.0555555555555556	0.9444444444444444	0.7777777777777778	1.1111111111111112	0.7222222222222222
SRR11006953	0.8421052631578947	0.9473684210526315	1.0	1.0	0.9473684210526315	1.0	1.0	0.9473684210526315	1.0526315789473684	0.9473684210526315	0.8947368421052632	1.0526315789473684	1.1578947368421053	1.0526315789473684	1.0	1.0	1.2105263157894737	1.0	0.7894736842105263
SRR11006850	1.0	1.0714285714285714	1.2142857142857142	1.0714285714285714	0.8571428571428571	1.1428571428571428	1.2142857142857142	0.7857142857142857	1.0	1.0	1.1428571428571428	1.2857142857142858	1.0	1.1428571428571428	1.1428571428571428	1.1428571428571428	0.9285714285714286	1.2142857142857142	0.6428571428571429
SRR11006760	1.2352941176470589	1.0	1.2352941176470589	0.8235294117647058	1.0588235294117647	0.9411764705882353	0.9411764705882353	0.8235294117647058	1.0	1.0	1.0588235294117647	1.1764705882352942	1.0588235294117647	1.0	0.9411764705882353	1.0	1.1176470588235294	1.2941176470588236	0.8235294117647058
SRR11006948	1.0	1.0416666666666667	1.0	0.9583333333333334	1.0	0.9583333333333334	0.9583333333333334	1.0416666666666667	0.9583333333333334	1.0833333333333333	1.0833333333333333	1.125	1.375	1.125	1.1666666666666667	0.7916666666666666	1.0	1.2083333333333333	0.9583333333333334
SRR11006717	1.1333333333333333	1.0	1.0666666666666667	1.0	1.0	1.0	1.0	0.9666666666666667	1.1333333333333333	0.8666666666666667	1.0	0.9333333333333333	1.0666666666666667	1.0	1.0	1.0	1.0666666666666667	1.0666666666666667	0.7333333333333333
SRR11006643	1.0	1.0	1.2941176470588236	1.1176470588235294	0.9411764705882353	0.9411764705882353	1.1764705882352942	0.7647058823529411	1.0588235294117647	1.0588235294117647	0.8235294117647058	1.1176470588235294	0.8235294117647058	1.2352941176470589	1.2352941176470589	1.1176470588235294	1.0	1.0	0.9411764705882353
SRR11006490	1.0	0.7222222222222222	1.1111111111111112	0.8888888888888888	0.9444444444444444	1.0	1.0	0.8333333333333334	1.0555555555555556	1.1111111111111112	0.9444444444444444	1.0	0.9444444444444444	1.0555555555555556	1.0833333333333335	1.1111111111111112	0.7777777777777778	1.1111111111111112	1.0555555555555556
SRR11006742	0.8947368421052632	0.7894736842105263	1.0526315789473684	0.8421052631578947	0.9473684210526315	0.8947368421052632	1.0	0.9473684210526315	1.105263157894737	1.0	1.0	1.0526315789473684	1.0	0.8947368421052632	1.105263157894737	1.105263157894737	0.9473684210526315	1.0526315789473684	0.7894736842105263
SRR11006882	0.9	1.0	1.0	1.05	0.9	0.9	1.2	0.85	1.0	1.05	0.9	1.0	0.925	1.2	1.15	1.05	1.25	1.0	0.6
SRR11006757	1.0526315789473684	0.9473684210526315	1.0	1.0	0.8421052631578947	1.0526315789473684	1.1578947368421053	0.7368421052631579	1.1578947368421053	0.9473684210526315	1.0	1.5263157894736843	1.0526315789473684	1.105263157894737	1.1578947368421053	1.105263157894737	1.0526315789473684	1.0526315789473684	0.7894736842105263
SRR11006537	1.0	1.0	1.0588235294117647	0.9411764705882353	1.0	0.9411764705882353	0.9411764705882353	0.9411764705882353	1.0	1.1176470588235294	1.1176470588235294	1.1470588235294117	0.9411764705882353	1.0	1.0588235294117647	0.9411764705882353	1.0	1.0	1.0
SRR11006512	1.0	0.8461538461538461	1.1538461538461537	1.0769230769230769	1.0	0.9230769230769231	1.2307692307692308	1.0	1.0	1.0	1.0	1.0769230769230769	0.9230769230769231	1.0769230769230769	0.9230769230769231	1.0	1.2307692307692308	1.0	0.7692307692307693
SRR11006820	0.8333333333333334	0.7777777777777778	1.2222222222222223	0.9444444444444444	0.9444444444444444	1.0555555555555556	1.1111111111111112	0.6666666666666666	1.1111111111111112	1.0	0.9444444444444444	1.1666666666666667	0.9444444444444444	1.1111111111111112	1.0555555555555556	1.1111111111111112	1.1111111111111112	1.1111111111111112	0.8888888888888888
SRR11196674	0.9	0.95	1.2	0.9	0.9	0.95	1.0	0.75	1.0	0.95	0.85	1.2	1.1	1.25	1.1	1.05	1.15	1.15	0.85
SRR11100191	1.0	0.9090909090909091	1.2727272727272727	0.9090909090909091	0.9090909090909091	1.0909090909090908	0.9090909090909091	1.0	1.0909090909090908	1.0	0.8181818181818182	1.1818181818181819	1.0	1.0	1.3636363636363635	0.9090909090909091	1.1818181818181819	1.1818181818181819	0.9090909090909091
SRR11238010	1.2	0.8	1.0	1.2	1.0	1.2	1.0	0.6	1.4	0.8	0.8	1.2	1.2	1.0	1.2	0.8	0.8	0.8	0.6
SRR11006603	0.8888888888888888	0.9444444444444444	1.1111111111111112	1.0	0.8888888888888888	0.8888888888888888	1.2222222222222223	0.8888888888888888	0.9444444444444444	0.9444444444444444	1.0555555555555556	1.0555555555555556	1.0	1.1111111111111112	0.9166666666666666	1.0	1.2777777777777777	1.0555555555555556	0.9444444444444444
SRR11196643	1.2083333333333333	1.1666666666666667	1.0833333333333333	1.0	0.9583333333333334	0.9583333333333334	1.1666666666666667	1.0416666666666667	1.125	1.0833333333333333	0.8333333333333334	1.0833333333333333	1.2083333333333333	0.9583333333333334	1.2083333333333333	1.0	1.0833333333333333	1.0833333333333333	8.541666666666666
SRR11006923	0.9473684210526315	0.8421052631578947	0.9473684210526315	0.8947368421052632	1.105263157894737	0.9473684210526315	0.8947368421052632	0.7368421052631579	0.9473684210526315	0.8947368421052632	1.0526315789473684	1.0	1.3157894736842106	0.8421052631578947	1.0	0.9473684210526315	1.0	1.105263157894737	0.8421052631578947
SRR11006725	1.1	1.15	1.05	1.05	1.0	1.0	0.8	0.75	1.0	0.85	0.9	1.0	1.2	1.05	1.1	1.05	1.25	1.05	0.75
SRR11100146	1.0	1.1	1.0	1.1	1.1	1.0	0.9	1.1	1.1	1.1	1.0	1.0	1.1	0.9	1.0	1.0	1.0	1.2	1.7
SRR11196651	1.0869565217391304	1.0434782608695652	1.0	1.0869565217391304	0.8695652173913043	1.0	0.9130434782608695	0.9565217391304348	1.0869565217391304	0.9130434782608695	1.1304347826086956	0.9565217391304348	1.173913043478261	0.9565217391304348	0.9130434782608695	0.9565217391304348	1.0869565217391304	1.0	4.130434782608695
SRR11006691	1.0	0.9333333333333333	1.0666666666666667	1.1333333333333333	0.8666666666666667	0.9333333333333333	1.2	0.9333333333333333	1.1333333333333333	0.9333333333333333	0.9333333333333333	1.1333333333333333	1.0666666666666667	1.0666666666666667	1.0333333333333332	1.0666666666666667	1.0666666666666667	1.1333333333333333	0.8
SRR11196672	1.0	0.8636363636363636	1.2272727272727273	1.0454545454545454	0.9545454545454546	1.0454545454545454	1.0	1.1818181818181819	1.1818181818181819	1.0	0.9545454545454546	1.2272727272727273	1.0909090909090908	1.1363636363636365	0.9545454545454546	1.1363636363636365	0.8636363636363636	1.1363636363636365	0.8181818181818182
SRR11006520	0.7777777777777778	1.0	1.0	1.0	0.9444444444444444	0.8888888888888888	1.1111111111111112	1.0555555555555556	1.0555555555555556	1.1111111111111112	0.9444444444444444	1.1111111111111112	1.1111111111111112	1.0555555555555556	1.0	1.0	1.3333333333333333	1.0555555555555556	1.0
SRR11006542	1.125	1.0625	1.125	1.0	0.9375	0.9375	1.0	0.875	1.0625	1.0	1.0	1.0625	1.0625	1.0	1.0	1.0625	1.0	1.125	0.8125
SRR11006746	0.8095238095238095	0.8095238095238095	1.0476190476190477	0.9523809523809523	0.9047619047619048	0.9047619047619048	1.1428571428571428	0.7142857142857143	1.2380952380952381	0.9523809523809523	1.0476190476190477	0.9523809523809523	1.0952380952380953	1.0476190476190477	0.9523809523809523	0.9523809523809523	1.0	1.0	0.6666666666666666
SRR11006503	1.0	1.0476190476190477	1.1428571428571428	0.9047619047619048	1.1428571428571428	1.0714285714285716	0.9523809523809523	0.6190476190476191	1.1428571428571428	0.8571428571428571	1.0476190476190477	1.0952380952380953	1.0476190476190477	1.1428571428571428	0.9047619047619048	1.0952380952380953	0.9047619047619048	1.0952380952380953	0.8571428571428571
SRR11100136	0.9090909090909091	1.0909090909090908	1.0	0.9090909090909091	0.9090909090909091	0.9090909090909091	0.7272727272727273	1.0	0.8181818181818182	1.0	0.8181818181818182	0.9090909090909091	1.0909090909090908	1.0	1.2727272727272727	0.9090909090909091	1.2727272727272727	1.0	0.8181818181818182
SRR11006797	0.8235294117647058	1.0588235294117647	1.1764705882352942	1.1176470588235294	0.8823529411764706	0.8823529411764706	1.1764705882352942	0.8235294117647058	1.1176470588235294	1.0588235294117647	0.9411764705882353	1.0	0.9705882352941176	1.0588235294117647	1.0588235294117647	0.9411764705882353	1.0588235294117647	1.0588235294117647	1.0
SRR11100203	1.2413793103448276	1.0344827586206897	1.0	1.0689655172413792	0.8275862068965517	1.2413793103448276	0.9310344827586207	1.0	0.9655172413793104	1.0344827586206897	1.0	1.103448275862069	1.0	1.0689655172413792	1.103448275862069	0.896551724137931	1.1724137931034482	1.0344827586206897	0.6896551724137931
SRR11006861	0.8695652173913043	0.9782608695652174	1.0434782608695652	1.0	0.9130434782608695	1.1304347826086956	0.9130434782608695	0.8695652173913043	1.0	0.9565217391304348	1.0	1.0	0.9130434782608695	0.9130434782608695	1.0869565217391304	0.8695652173913043	1.0652173913043477	1.0434782608695652	0.8695652173913043
SRR14333876	0.8666666666666667	0.8666666666666667	0.9333333333333333	0.8666666666666667	1.0	1.5333333333333334	0.9333333333333333	0.8	0.8	1.0	0.9333333333333333	1.0666666666666667	0.6	1.0	0.8666666666666667	1.0666666666666667	0.8666666666666667	1.0	2.0
SRR11100166	1.0	0.6666666666666666	1.0833333333333333	1.0	1.0	1.0	1.0	1.0833333333333333	1.0833333333333333	0.9166666666666666	1.0	1.0833333333333333	1.0833333333333333	1.0833333333333333	1.5	1.0833333333333333	0.75	1.0	0.5833333333333334
SRR11006488	0.8421052631578947	0.6842105263157895	1.0526315789473684	0.8947368421052632	0.8947368421052632	1.0526315789473684	1.1578947368421053	1.0	1.0	1.0	1.1578947368421053	1.0526315789473684	1.368421052631579	1.105263157894737	1.105263157894737	1.105263157894737	0.8947368421052632	1.0	1.263157894736842
SRR11006609	0.9565217391304348	1.0434782608695652	0.9565217391304348	1.0434782608695652	0.9130434782608695	1.0	1.0434782608695652	0.9565217391304348	0.9130434782608695	0.9130434782608695	0.9565217391304348	1.1304347826086956	0.8695652173913043	1.0434782608695652	1.0	1.0	1.173913043478261	1.0869565217391304	1.0
SRR11237975	1.4	1.4	1.0	1.2	1.0	0.8	1.0	0.6	1.0	1.2	1.0	1.4	1.6	1.0	1.2	1.0	1.0	1.2	0.8
SRR11006815	0.9333333333333333	0.9333333333333333	1.1333333333333333	0.8666666666666667	0.9333333333333333	0.8666666666666667	1.0	0.8333333333333334	0.8666666666666667	0.9333333333333333	1.1333333333333333	1.0666666666666667	1.0666666666666667	1.0	1.3333333333333333	1.1333333333333333	0.9333333333333333	0.9333333333333333	0.8
SRR11237952	1.0	0.9	1.1	0.9	1.1	1.1	0.8	0.8	0.9	0.9	1.0	1.1	1.1	0.8	0.9	0.8	1.0	0.9	4.2
SRR6313632	1.037037037037037	1.1481481481481481	0.9629629629629629	1.0740740740740742	0.8888888888888888	1.037037037037037	0.8888888888888888	1.1851851851851851	0.8518518518518519	1.0740740740740742	0.9629629629629629	1.0	1.0	1.0	0.9259259259259259	0.9629629629629629	1.0	1.0	0.7037037037037037
SRR11006710	0.9375	0.75	1.125	1.0625	1.0	1.0	0.8125	0.8125	1.125	1.0625	0.9375	1.25	0.6875	0.9375	0.875	0.875	1.25	0.8125	1.0
SRR14333891	0.9230769230769231	1.0	1.0769230769230769	0.8461538461538461	0.8461538461538461	1.1538461538461537	1.0769230769230769	0.6923076923076923	0.7692307692307693	1.0	0.9230769230769231	1.1538461538461537	0.8461538461538461	0.9230769230769231	1.0769230769230769	1.0	1.1538461538461537	0.9230769230769231	0.7692307692307693
SRR5562858	1.125	1.125	1.125	0.875	0.875	0.75	1.375	0.75	0.875	1.0	1.125	1.25	1.0	1.125	1.0	1.0	1.0	1.0	0.625
SRR11006552	1.0909090909090908	1.0909090909090908	1.2727272727272727	0.8181818181818182	1.0909090909090908	1.0	0.9090909090909091	0.9090909090909091	1.0909090909090908	1.0	1.0	1.0909090909090908	1.0	1.2727272727272727	1.0909090909090908	1.0	0.9090909090909091	1.1818181818181819	0.8181818181818182
SRR11006676	0.9333333333333333	1.1333333333333333	0.9333333333333333	0.9333333333333333	0.8666666666666667	1.0	0.8666666666666667	0.9333333333333333	0.9333333333333333	0.8666666666666667	1.0	1.0666666666666667	1.0	1.1333333333333333	1.0666666666666667	0.9333333333333333	0.9333333333333333	1.1333333333333333	0.6
SRR11237940	1.3333333333333333	0.8333333333333334	0.6666666666666666	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.0	1.0	0.8333333333333334	1.0	1.3333333333333333	0.8333333333333334	1.0	0.6666666666666666	0.8333333333333334	0.8333333333333334	4.166666666666667
SRR11006651	1.0476190476190477	0.7142857142857143	1.1428571428571428	0.9047619047619048	0.9523809523809523	1.0	1.0952380952380953	0.9523809523809523	1.0	1.0476190476190477	1.0952380952380953	1.1904761904761905	1.119047619047619	1.0476190476190477	1.0952380952380953	1.0476190476190477	0.9523809523809523	1.0	0.8571428571428571
SRR11006690	0.9285714285714286	1.1428571428571428	1.0	1.0714285714285714	1.0	1.0	0.9285714285714286	0.7857142857142857	1.0	1.1428571428571428	1.0714285714285714	1.0714285714285714	0.9285714285714286	0.8571428571428571	1.2142857142857142	1.0	1.0	1.1428571428571428	0.9285714285714286
SRR11006695	1.0	0.95	1.15	1.05	0.9	1.05	1.1	0.75	0.95	1.05	0.95	1.15	1.0	1.2	1.15	1.1	1.3	1.0	0.9
SRR11006786	0.9333333333333333	1.2	1.2	1.1333333333333333	0.9333333333333333	0.9333333333333333	1.0666666666666667	1.0	1.2	1.0666666666666667	0.9333333333333333	1.2	1.1333333333333333	1.0666666666666667	1.1333333333333333	1.1333333333333333	1.2	1.0666666666666667	0.6
SRR11006802	1.0526315789473684	0.8947368421052632	1.0526315789473684	1.105263157894737	0.8421052631578947	1.0	1.0526315789473684	0.8421052631578947	1.105263157894737	0.9473684210526315	0.9473684210526315	1.105263157894737	1.0	1.0	1.0789473684210527	1.2105263157894737	1.0526315789473684	1.105263157894737	0.9473684210526315
SRR11006920	0.9	0.95	1.15	0.95	1.05	0.9	1.0	0.8	0.95	0.95	1.05	1.0	0.85	0.95	1.05	1.1	1.225	1.1	0.55
SRR6313631	0.75	1.0	1.0	1.0	1.0	0.75	0.75	0.75	1.0	0.75	0.75	1.0	1.25	1.25	1.0	1.0	1.0	1.0	4.0
SRR11006877	0.9166666666666666	1.0	1.125	1.0416666666666667	0.9583333333333334	1.0416666666666667	1.0833333333333333	0.8333333333333334	1.0833333333333333	1.0	0.7916666666666666	0.9583333333333334	1.0416666666666667	0.9583333333333334	1.0	0.875	0.8333333333333334	0.9166666666666666	0.875
SRR11006619	0.9473684210526315	0.8947368421052632	1.105263157894737	0.9473684210526315	0.8947368421052632	0.9473684210526315	1.0526315789473684	0.8421052631578947	1.0	1.0526315789473684	0.8947368421052632	1.105263157894737	1.0	1.0	1.0	1.1578947368421053	1.368421052631579	1.105263157894737	0.7894736842105263
SRR5562876	1.0	1.0	1.0357142857142856	1.0714285714285714	1.0	0.9285714285714286	1.1428571428571428	1.1428571428571428	0.8571428571428571	0.8571428571428571	1.0714285714285714	1.0	0.9285714285714286	1.0714285714285714	0.9285714285714286	1.0714285714285714	0.9285714285714286	0.9285714285714286	4.142857142857143
SRR11100161	1.125	1.0	0.9375	1.0625	1.0	1.1875	1.0	1.0	1.0	0.9375	0.8125	1.0	1.5	1.0	0.9375	1.0625	0.75	0.9375	0.9375
SRR14333880	1.0714285714285714	1.0714285714285714	1.0	0.9285714285714286	1.1428571428571428	1.0714285714285714	0.8571428571428571	0.7857142857142857	0.8571428571428571	0.7142857142857143	1.0	0.9285714285714286	1.2857142857142858	1.0714285714285714	0.9285714285714286	1.0	0.9285714285714286	0.8571428571428571	0.8571428571428571
SRR11006844	1.0	0.8947368421052632	1.105263157894737	1.105263157894737	1.0526315789473684	1.0	1.2105263157894737	0.8947368421052632	1.0	0.8421052631578947	0.8947368421052632	1.105263157894737	1.0	1.0	1.105263157894737	1.0526315789473684	1.0526315789473684	1.105263157894737	0.8421052631578947
SRR11238019	1.1428571428571428	1.0	1.1428571428571428	1.1428571428571428	0.8571428571428571	1.0	1.0	0.8571428571428571	1.0	1.1428571428571428	1.0	1.1428571428571428	0.8571428571428571	1.2857142857142858	0.8571428571428571	1.0	1.0	1.0	10.428571428571429
SRR14333863	1.0	1.0	0.8571428571428571	1.0714285714285714	0.9285714285714286	0.8571428571428571	0.9285714285714286	0.7142857142857143	1.0714285714285714	0.9285714285714286	1.0	1.0714285714285714	0.8571428571428571	1.1428571428571428	1.1428571428571428	0.7857142857142857	0.7142857142857143	1.1428571428571428	0.8571428571428571
SRR11196655	1.0	0.88	1.08	0.88	0.96	1.04	1.12	0.88	0.88	0.88	1.04	1.08	1.16	1.08	1.1400000000000001	0.92	1.06	1.08	0.88
SRR11006955	1.0	0.9230769230769231	1.0769230769230769	1.0769230769230769	0.9230769230769231	1.0	1.0	0.8461538461538461	1.1538461538461537	1.0769230769230769	1.0	1.0769230769230769	1.2307692307692308	1.0769230769230769	0.8076923076923077	1.0769230769230769	0.7692307692307693	1.0	3.769230769230769
SRR11100129	1.1	1.0	1.0	1.0	1.0	1.0	1.0	1.1	1.0	0.9	1.1	1.0	0.9	0.9	1.0	1.0	1.0	1.1	2.7
SRR11196647	1.0	1.0	1.0	1.0434782608695652	0.9130434782608695	1.0	1.173913043478261	1.0869565217391304	0.9565217391304348	0.8695652173913043	0.8260869565217391	1.0434782608695652	1.0434782608695652	0.9130434782608695	0.9565217391304348	1.0434782608695652	0.9782608695652174	1.0434782608695652	6.391304347826087
SRR11196622	1.0	1.0454545454545454	1.2272727272727273	0.9090909090909091	0.9090909090909091	0.8636363636363636	1.0454545454545454	0.9090909090909091	1.2272727272727273	0.8636363636363636	0.9545454545454546	1.0909090909090908	1.1818181818181819	1.0454545454545454	1.2272727272727273	1.0454545454545454	1.0	1.2727272727272727	0.7272727272727273
SRR11237977	1.25	0.75	0.75	1.25	1.0	1.0	1.0	1.25	1.25	0.75	0.75	1.5	1.75	1.0	0.75	1.0	1.0	1.0	1.0
SRR11196675	1.05	0.75	1.1	1.0	0.8	0.95	1.0	0.8	0.95	0.95	0.9	1.2	1.25	1.3	1.15	0.95	1.15	1.2	0.85
SRR11006673	0.96	1.08	1.16	1.08	0.88	1.0	1.72	0.84	0.96	0.8	0.92	1.04	0.92	1.08	0.96	0.88	1.12	1.08	0.76
SRR11006904	1.0	0.9375	1.0625	1.0	0.9375	0.875	1.0625	1.0	1.1875	0.9375	0.875	1.0	0.75	0.9375	0.75	1.0	1.125	1.125	0.8125
SRR11006799	1.0555555555555556	0.8888888888888888	1.1111111111111112	1.0	0.9444444444444444	1.1111111111111112	1.0555555555555556	1.0555555555555556	1.0	1.0555555555555556	1.0555555555555556	1.1111111111111112	1.1666666666666667	1.0555555555555556	1.25	1.0	1.0	1.2222222222222223	1.1111111111111112
SRR11006933	0.8333333333333334	0.9166666666666666	1.1666666666666667	1.0833333333333333	0.9166666666666666	1.25	1.25	0.9166666666666666	1.0833333333333333	1.0	0.9166666666666666	1.0	1.0833333333333333	0.9166666666666666	0.6666666666666666	1.0833333333333333	1.3333333333333333	1.0833333333333333	4.583333333333333
SRR11196628	1.1	0.85	1.25	0.95	0.95	0.95	1.0	1.2	1.2	1.0	0.9	1.15	1.25	1.3	1.05	0.95	1.2	1.1	1.0
SRR11196621	0.8	1.0	1.05	1.0	1.0	1.0	1.2	1.0	0.95	0.85	1.0	1.05	1.05	1.2	1.2	1.0	1.0	1.05	1.25
SRR11006810	1.105263157894737	1.0	1.1578947368421053	0.8947368421052632	1.0	1.0	1.1578947368421053	0.8947368421052632	1.0526315789473684	0.9473684210526315	0.8947368421052632	1.105263157894737	0.8421052631578947	0.9473684210526315	1.0526315789473684	1.0	1.263157894736842	1.3157894736842106	1.0526315789473684
SRR11006873	0.96	0.88	1.08	1.0	1.0	1.0	0.88	0.84	1.0	0.8	1.0	1.08	1.42	1.08	1.0	1.04	0.96	1.0	0.84
SRR11006714	1.125	0.9375	1.125	1.0625	0.9375	1.0625	1.125	0.875	1.0	1.0	1.0	1.1875	1.0	1.1875	1.25	1.125	0.9375	1.1875	1.0625
SRR11006848	1.0	1.125	1.375	0.9375	1.0	0.9375	1.375	1.0	0.875	1.0625	1.125	1.375	0.75	1.125	1.3125	1.0625	1.09375	1.0625	2.6875
SRR11100111	1.1111111111111112	1.1111111111111112	1.2222222222222223	0.8888888888888888	0.8888888888888888	1.0	1.1111111111111112	1.0	1.0	0.8888888888888888	1.0	1.3333333333333333	1.0	1.0	1.0	1.2222222222222223	1.1111111111111112	1.4444444444444444	1.1111111111111112
SRR11006670	1.1176470588235294	1.1176470588235294	0.8235294117647058	1.0588235294117647	1.0	0.8823529411764706	1.1176470588235294	0.8823529411764706	1.0	1.0	0.8823529411764706	1.1176470588235294	0.8823529411764706	0.8235294117647058	0.9117647058823529	1.0588235294117647	0.8823529411764706	1.1764705882352942	1.0
SRR14333860	1.0	0.9090909090909091	0.9090909090909091	1.1818181818181819	0.9090909090909091	0.9090909090909091	1.0	0.6363636363636364	0.9090909090909091	0.9090909090909091	1.0909090909090908	0.9090909090909091	1.1818181818181819	0.8181818181818182	1.2727272727272727	1.0	0.9090909090909091	1.0	8.0
